sample_id,record_id,surface_group_id,source_group_id,v4_split,target_liquid_id,n_probes,n_unique_liquids,fit_status,boundary_fit,nnls_dispersion_mj_m2,nnls_polar_mj_m2,nnls_total_mj_m2,nnls_residual_norm,legacy_sqrt_dispersion,legacy_sqrt_polar,legacy_squared_dispersion_mj_m2,legacy_squared_polar_mj_m2,legacy_negative_coefficient,target_contact_angle_deg,nnls_physical_prediction_deg,legacy_squared_physical_prediction_deg
PA_CA0077,CA0077,SFC_95580B5C4364,SRC010,train,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,122.42,,
PA_CA0078,CA0078,SFC_95580B5C4364,SRC010,train,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,84.98,,
PA_CA0079,CA0079,SFC_F7990EF3D076,SRC010,train,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,116.91,,
PA_CA0080,CA0080,SFC_F7990EF3D076,SRC010,train,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,79.59,,
PA_CA0081,CA0081,SFC_10C3C0102684,SRC010,train,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,60.42,,
PA_CA0082,CA0082,SFC_10C3C0102684,SRC010,train,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,60.25,,
PA_CA0083,CA0083,SFC_FA6603E349B6,SRC010,train,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,76.51,,
PA_CA0084,CA0084,SFC_FA6603E349B6,SRC010,train,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,58.3,,
PA_CA0085,CA0085,SFC_91AEF1F6D63F,SRC010,train,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,103.37,,
PA_CA0086,CA0086,SFC_91AEF1F6D63F,SRC010,train,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,80.65,,
PA_CA0087,CA0087,SFC_B26BB3C57516,SRC010,train,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,94.3,,
PA_CA0088,CA0088,SFC_B26BB3C57516,SRC010,train,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,76.04,,
PA_CA0089,CA0089,SFC_EE615B6001A2,SRC010,train,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,52.45,,
PA_CA0090,CA0090,SFC_EE615B6001A2,SRC010,train,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,66.51,,
PA_CA0091,CA0091,SFC_C256F7B116EE,SRC010,train,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,40.92,,
PA_CA0092,CA0092,SFC_C256F7B116EE,SRC010,train,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,40.8,,
PA_CA0093,CA0093,SFC_A5B2B66974AE,SRC009,train,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,83.5,,
PA_CA0094,CA0094,SFC_A5B2B66974AE,SRC009,train,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,77.7,,
PA_CA0095,CA0095,SFC_BF7DB4F8493A,SRC009,train,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,11.4,,
PA_CA0096,CA0096,SFC_BF7DB4F8493A,SRC009,train,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,30.2,,
PA_CA0097,CA0097,SFC_1CE43E1DBA17,SRC009,train,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,101.3,,
PA_CA0098,CA0098,SFC_1CE43E1DBA17,SRC009,train,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,83.8,,
PA_CA0099,CA0099,SFC_CD91556CDD43,SRC009,train,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,65.4,,
PA_CA0100,CA0100,SFC_CD91556CDD43,SRC009,train,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,61.3,,
PA_CA0101,CA0101,SFC_5EB9C176CFB3,SRC007,validation,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,98.7,,
PA_CA0102,CA0102,SFC_5EB9C176CFB3,SRC007,validation,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,45.7,,
PA_CA0103,CA0103,SFC_4A9A552599CA,SRC007,validation,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,85.6,,
PA_CA0104,CA0104,SFC_4A9A552599CA,SRC007,validation,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,27.8,,
PA_CA0105,CA0105,SFC_FE6387F77D1C,SRC007,validation,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,69.3,,
PA_CA0106,CA0106,SFC_FE6387F77D1C,SRC007,validation,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,31.6,,
PA_CA0235,CA0235,SFC_2A727AF34E6D,SRC013,internal_test,LIQ_6656B41AB7,2,2,interior_fit,no,1.8024862410892688,81.32335839491599,83.12584463600525,0.0,1.3425670341138607,9.017946462189485,1.8024862410892883,81.32335839491586,no,19.7,128.5550737040417,128.55507370404152
PA_CA0236,CA0236,SFC_2A727AF34E6D,SRC013,internal_test,LIQ_53310FAFB3,2,2,interior_fit,no,47.87021002993398,28.860537348323252,76.73074737825723,0.0,6.918830105583892,5.372200419597474,47.87021002993401,28.86053734832328,no,20.1,0.0,0.0
PA_CA0237,CA0237,SFC_2A727AF34E6D,SRC013,internal_test,LIQ_0F4168490E,2,2,interior_fit,no,47.87021002993394,4.531787084181688,52.40199711411563,0.0,6.918830105583886,2.1287994466792073,47.87021002993393,4.531787084181699,no,19.7,72.2335521408746,72.23355214087454
PA_CA0238,CA0238,SFC_E38FF72DBA39,SRC013,internal_test,LIQ_6656B41AB7,2,2,interior_fit,no,2.7432540801942444,63.78339446316571,66.52664854335995,0.0,1.6562771749300553,7.986450679943219,2.7432540801942853,63.7833944631655,no,31.5,122.36001390073339,122.36001390073316
PA_CA0239,CA0239,SFC_E38FF72DBA39,SRC013,internal_test,LIQ_53310FAFB3,2,2,interior_fit,no,43.589899847940075,22.58889005199619,66.17878989993626,0.0,6.60226475142735,4.752777088397498,43.58989984794004,22.588890051996202,no,34.7,0.0,0.0
PA_CA0240,CA0240,SFC_E38FF72DBA39,SRC013,internal_test,LIQ_0F4168490E,2,2,interior_fit,no,43.58989984794005,3.5192716583969177,47.10917150633697,0.0,6.602264751427349,1.8759721901981723,43.58989984794003,3.5192716583969275,no,38.8,77.58865412682096,77.58865412682093
PA_CA0241,CA0241,SFC_39DBA098ECDC,SRC013,internal_test,LIQ_6656B41AB7,2,2,interior_fit,no,6.993805461896918,50.3492980038068,57.34310346570372,0.0,2.6445803942964106,7.095723923871803,6.993805461896958,50.34929800380665,no,23.8,104.94625380156116,104.94625380156104
PA_CA0242,CA0242,SFC_39DBA098ECDC,SRC013,internal_test,LIQ_53310FAFB3,2,2,interior_fit,no,46.571795724542206,19.03576519630544,65.60756092084765,0.0,6.824353135978692,4.362999564096406,46.571795724542206,19.03576519630543,no,28.1,0.0,0.0
PA_CA0243,CA0243,SFC_39DBA098ECDC,SRC013,internal_test,LIQ_0F4168490E,2,2,interior_fit,no,46.57179572454219,3.7320794537554227,50.303875178297616,0.0,6.82435313597869,1.9318590667425535,46.57179572454218,3.73207945375541,no,43.0,75.2631058999932,75.26310589999325
PA_CA0244,CA0244,SFC_417F923EF7B4,SRC013,internal_test,LIQ_6656B41AB7,2,2,interior_fit,no,5.8879011267141985,57.23110454689349,63.11900567360769,0.0,2.426499768537845,7.565124225476629,5.887901126714216,57.23110454689337,no,23.4,108.60897371581085,108.60897371581079
PA_CA0245,CA0245,SFC_417F923EF7B4,SRC013,internal_test,LIQ_53310FAFB3,2,2,interior_fit,no,46.707841615020314,21.9333667163136,68.64120833133391,0.0,6.83431354380382,4.683307241289385,46.70784161502032,21.93336671631359,no,23.3,0.0,0.0
PA_CA0246,CA0246,SFC_417F923EF7B4,SRC013,internal_test,LIQ_0F4168490E,2,2,interior_fit,no,46.707841615020286,4.492398957579917,51.2002405726002,0.0,6.834313543803814,2.1195280034903794,46.70784161502025,4.492398957579914,no,37.3,72.99364851434581,72.99364851434584
PA_CA0247,CA0247,SFC_8E79B764A41F,SRC013,internal_test,LIQ_6656B41AB7,2,2,interior_fit,no,3.7250727757767095,59.81445668127941,63.53952945705612,0.0,1.9300447600448893,7.733980649140474,3.7250727757767343,59.8144566812793,no,23.8,117.28496654747697,117.28496654747684
PA_CA0248,CA0248,SFC_8E79B764A41F,SRC013,internal_test,LIQ_53310FAFB3,2,2,interior_fit,no,46.57179572454222,20.55801549389753,67.12981121843976,0.0,6.824353135978691,4.53409478219165,46.57179572454219,20.558015493897543,no,33.1,0.0,0.0
PA_CA0249,CA0249,SFC_8E79B764A41F,SRC013,internal_test,LIQ_0F4168490E,2,2,interior_fit,no,46.571795724542206,2.847145940232778,49.418941664774984,0.0,6.82435313597869,1.6873487903313826,46.57179572454218,2.8471459402327803,no,40.1,78.08797700320571,78.08797700320572
PA_CA0250,CA0250,SFC_67E6ABEA7841,SRC013,internal_test,LIQ_6656B41AB7,2,2,interior_fit,no,4.734095695833737,52.058764432759475,56.79286012859321,0.0,2.175797714824095,7.215175980720041,4.734095695833753,52.0587644327594,no,33.1,112.9206816418528,112.92068164185274
PA_CA0251,CA0251,SFC_67E6ABEA7841,SRC013,internal_test,LIQ_53310FAFB3,2,2,interior_fit,no,42.89056803399684,18.974123064539327,61.86469109853617,0.0,6.549089099561621,4.355929644121829,42.89056803399684,18.974123064539327,no,37.0,0.0,0.0
PA_CA0252,CA0252,SFC_67E6ABEA7841,SRC013,internal_test,LIQ_0F4168490E,2,2,interior_fit,no,42.89056803399681,3.284178130787867,46.17474616478467,0.0,6.549089099561616,1.8122301539230206,42.89056803399678,3.2841781307878546,no,46.0,78.72010063362175,78.72010063362181
PA_CA0267,CA0267,SFC_93C87B65E929,SRC015,validation,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,79.97,,
PA_CA0268,CA0268,SFC_93C87B65E929,SRC015,validation,LIQ_53310FAFB3,1,1,insufficient_probes,no,,,,,,,,,no,48.77,,
PA_CA0269,CA0269,SFC_A716853C1624,SRC015,validation,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,44.35,,
PA_CA0270,CA0270,SFC_A716853C1624,SRC015,validation,LIQ_53310FAFB3,1,1,insufficient_probes,no,,,,,,,,,no,25.25,,
PA_CA0271,CA0271,SFC_86D8700CAF9C,SRC015,validation,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,52.13,,
PA_CA0272,CA0272,SFC_86D8700CAF9C,SRC015,validation,LIQ_53310FAFB3,1,1,insufficient_probes,no,,,,,,,,,no,47.7,,
PA_CA0273,CA0273,SFC_3014F50685DA,SRC015,validation,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,72.66,,
PA_CA0274,CA0274,SFC_3014F50685DA,SRC015,validation,LIQ_53310FAFB3,1,1,insufficient_probes,no,,,,,,,,,no,20.26,,
PA_CA0275,CA0275,SFC_FD37A16743B7,SRC015,validation,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,81.25,,
PA_CA0276,CA0276,SFC_FD37A16743B7,SRC015,validation,LIQ_53310FAFB3,1,1,insufficient_probes,no,,,,,,,,,no,39.27,,
PA_CA0277,CA0277,SFC_1B0EE35A8601,SRC005,validation,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,94.0,,
PA_CA0278,CA0278,SFC_1B0EE35A8601,SRC005,validation,LIQ_B6950B5CB8,1,1,insufficient_probes,no,,,,,,,,,no,16.0,,
PA_CA0279,CA0279,SFC_231FB62337B5,SRC005,validation,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,107.0,,
PA_CA0280,CA0280,SFC_231FB62337B5,SRC005,validation,LIQ_B6950B5CB8,1,1,insufficient_probes,no,,,,,,,,,no,48.0,,
PA_CA0281,CA0281,SFC_D6B816FE09EC,SRC005,validation,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,134.0,,
PA_CA0282,CA0282,SFC_D6B816FE09EC,SRC005,validation,LIQ_B6950B5CB8,1,1,insufficient_probes,no,,,,,,,,,no,46.0,,
PA_CA0283,CA0283,SFC_F8843DC534D0,SRC005,validation,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,153.0,,
PA_CA0284,CA0284,SFC_F8843DC534D0,SRC005,validation,LIQ_B6950B5CB8,1,1,insufficient_probes,no,,,,,,,,,no,130.0,,
PA_CA0285,CA0285,SFC_4B9DA50F6033,SRC006,train,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,69.0,,
PA_CA0286,CA0286,SFC_4B9DA50F6033,SRC006,train,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,42.0,,
PA_CA0287,CA0287,SFC_75203B72A5AD,SRC022,internal_test,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,43.64,,
PA_CA0288,CA0288,SFC_75203B72A5AD,SRC022,internal_test,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,30.05,,
PA_CA0289,CA0289,SFC_39B450DAB1FB,SRC022,internal_test,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,41.23,,
PA_CA0290,CA0290,SFC_39B450DAB1FB,SRC022,internal_test,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,34.52,,
PA_CA0291,CA0291,SFC_588A96278F34,SRC022,internal_test,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,32.1,,
PA_CA0292,CA0292,SFC_588A96278F34,SRC022,internal_test,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,28.09,,
PA_CA0293,CA0293,SFC_A2BE3F1765AE,SRC022,internal_test,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,19.9,,
PA_CA0294,CA0294,SFC_A2BE3F1765AE,SRC022,internal_test,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,24.19,,
PA_CA0295,CA0295,SFC_292FB4EA5D24,SRC022,internal_test,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,23.42,,
PA_CA0296,CA0296,SFC_292FB4EA5D24,SRC022,internal_test,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,29.15,,
PA_CA0297,CA0297,SFC_BD3224C101E4,SRC022,internal_test,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,48.03,,
PA_CA0298,CA0298,SFC_BD3224C101E4,SRC022,internal_test,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,32.62,,
PA_CA0299,CA0299,SFC_2E5EA5C6D130,SRC022,internal_test,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,42.02,,
PA_CA0300,CA0300,SFC_2E5EA5C6D130,SRC022,internal_test,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,38.05,,
PA_CA0301,CA0301,SFC_D4A1459EC26C,SRC022,internal_test,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,49.1,,
PA_CA0302,CA0302,SFC_D4A1459EC26C,SRC022,internal_test,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,40.09,,
PA_CA0447,CA0447,SFC_AFFB3785B9F0,SRC017,internal_test,LIQ_0F4168490E,7,7,interior_fit,no,0.048480861144657536,0.004705890283931999,0.053186751428589536,0.4511102303619559,0.22018369863515666,0.06859949186351161,0.04848086114465749,0.004705890283931995,no,166.0,163.3951074611017,163.3951074611017
PA_CA0448,CA0448,SFC_AFFB3785B9F0,SRC017,internal_test,LIQ_6656B41AB7,7,7,interior_fit,no,0.059692644846296224,1.3278340003282633e-05,0.059705923186299505,0.2799097954359575,0.24432078267371418,0.003643945664150652,0.05969264484629628,1.3278340003282336e-05,no,162.0,158.66071353569464,158.66071353569464
PA_CA0449,CA0449,SFC_AFFB3785B9F0,SRC017,internal_test,LIQ_53310FAFB3,7,7,interior_fit,no,0.04967344233033156,0.00011952220016040884,0.049792964530491965,0.4767725131662671,0.22287539642215234,0.010932620919084583,0.04967344233033156,0.00011952220016040584,no,160.0,161.4425844578061,161.4425844578061
PA_CA0450,CA0450,SFC_AFFB3785B9F0,SRC017,internal_test,LIQ_4BDC3033E4,7,7,interior_fit,no,0.04851427103080057,0.0004690552833843578,0.04898332631418493,0.4778223843988435,0.22025955377871934,0.021657684164849193,0.048514271030800554,0.0004690552833843595,no,156.0,157.5626017518868,157.5626017518868
PA_CA0451,CA0451,SFC_AFFB3785B9F0,SRC017,internal_test,LIQ_63C19A56DE,7,7,interior_fit,no,0.051476779142318595,0.00037490433005784045,0.05185168347237643,0.5007452936248911,0.2268849469275531,0.01936244638618375,0.05147677914231858,0.0003749043300578402,no,157.0,156.18466060243955,156.18466060243955
PA_CA0452,CA0452,SFC_AFFB3785B9F0,SRC017,internal_test,LIQ_B6950B5CB8,7,7,interior_fit,no,0.05022061212841862,0.00047844952892300136,0.05069906165734162,0.5059769652599091,0.22409955851901775,0.021873489180352635,0.05022061212841866,0.0004784495289230038,no,156.0,156.13932114464583,156.13932114464583
PA_CA0453,CA0453,SFC_AFFB3785B9F0,SRC017,internal_test,LIQ_E0B206B2DD,7,7,interior_fit,no,0.04815887909734527,0.0006793272549160917,0.04883820635226136,0.4780938809530126,0.2194513137289118,0.026063907130668112,0.04815887909734527,0.0006793272549160921,no,154.0,155.91111909087678,155.91111909087678
PA_CA0454,CA0454,SFC_AFFB3785B9F0,SRC017,internal_test,LIQ_FCA4FC7284,7,7,interior_fit,no,0.04759288398249672,0.0007414672563089161,0.04833435123880563,0.457384266904311,0.21815793357679367,0.02722989636977913,0.04759288398249672,0.0007414672563089107,no,153.0,155.58340426551717,155.58340426551717
PA_CA0463,CA0463,SFC_5523B41BFD8F,SRC002,validation,LIQ_0F4168490E,3,3,boundary_fit,yes,1.3183603083444746,0.0,1.3183603083444746,14.798585639052442,3.5167556489572895,-4.046618815268508,12.367570294473007,16.375123836085105,yes,172.0,148.50875017306595,75.81729588743681
PA_CA0464,CA0464,SFC_5523B41BFD8F,SRC002,validation,LIQ_5C0DC0DCD1,3,3,boundary_fit,yes,1.766505754643382,0.0,1.766505754643382,14.262286176305729,3.0545426947529357,-2.377845804563189,9.330231074068527,5.65415067027876,yes,167.0,138.15612593394906,91.63116040312909
PA_CA0465,CA0465,SFC_5523B41BFD8F,SRC002,validation,LIQ_53310FAFB3,3,3,boundary_fit,yes,1.4345324324913797,0.0,1.4345324324913797,14.747556489184634,3.018695857729798,-2.432761788995433,9.11252468147504,5.918329921996261,yes,163.0,136.99157601551798,83.15517752487673
PA_CA0466,CA0466,SFC_5523B41BFD8F,SRC002,validation,LIQ_B6950B5CB8,3,3,boundary_fit,yes,0.01944524083929976,0.0,0.01944524083929976,0.42195174488913806,0.2646463838934554,-0.12481514857335171,0.07003770850788217,0.015578821313387862,yes,70.0,161.22990033852298,154.03580681673984
PA_CA0467,CA0467,SFC_6DD3FB38C4D9,SRC003,internal_test,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,166.1,,
PA_CA0468,CA0468,SFC_6DD3FB38C4D9,SRC003,internal_test,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,160.5,,
PA_CA0529,CA0529,SFC_55DDAE9FF4E5,SDX006,legacy_external,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,73.7,,
PA_CA0530,CA0530,SFC_55DDAE9FF4E5,SDX006,legacy_external,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,44.2,,
PA_CA0531,CA0531,SFC_8810EE8758ED,SDX006,legacy_external,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,88.7,,
PA_CA0532,CA0532,SFC_8810EE8758ED,SDX006,legacy_external,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,53.9,,
PA_CA0533,CA0533,SFC_15EC92D72DA3,SDX006,legacy_external,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,99.2,,
PA_CA0534,CA0534,SFC_15EC92D72DA3,SDX006,legacy_external,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,66.2,,
PA_CA0535,CA0535,SFC_7ABDB4BDAFA3,SDX006,legacy_external,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,105.8,,
PA_CA0536,CA0536,SFC_7ABDB4BDAFA3,SDX006,legacy_external,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,72.8,,
PA_CA0537,CA0537,SFC_86D193058DBE,SDX006,legacy_external,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,112.6,,
PA_CA0538,CA0538,SFC_86D193058DBE,SDX006,legacy_external,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,78.4,,
PA_CA0539,CA0539,SFC_C578D204BBE3,SDX006,legacy_external,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,115.4,,
PA_CA0540,CA0540,SFC_C578D204BBE3,SDX006,legacy_external,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,83.0,,
PA_CA0541,CA0541,SFC_AEDDDB49C107,SDX006,legacy_external,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,118.0,,
PA_CA0542,CA0542,SFC_AEDDDB49C107,SDX006,legacy_external,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,87.5,,
PA_CA0543,CA0543,SFC_12E012885148,SDX006,legacy_external,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,120.5,,
PA_CA0544,CA0544,SFC_12E012885148,SDX006,legacy_external,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,91.2,,
PA_CA0545,CA0545,SFC_159FF1E1E160,SDX001,legacy_external,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,76.4,,
PA_CA0546,CA0546,SFC_159FF1E1E160,SDX001,legacy_external,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,45.1,,
PA_CA0547,CA0547,SFC_91A5214A0C27,SDX001,legacy_external,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,73.5,,
PA_CA0548,CA0548,SFC_91A5214A0C27,SDX001,legacy_external,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,41.2,,
PA_CA0549,CA0549,SFC_3C4F304244DF,SDX001,legacy_external,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,51.3,,
PA_CA0550,CA0550,SFC_3C4F304244DF,SDX001,legacy_external,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,41.9,,
PA_CA0551,CA0551,SFC_95A0FAE91CD0,SDX001,legacy_external,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,68.9,,
PA_CA0552,CA0552,SFC_95A0FAE91CD0,SDX001,legacy_external,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,50.2,,
PA_CA0553,CA0553,SFC_38EFEBA36525,SDX001,legacy_external,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,0.0,,
PA_CA0554,CA0554,SFC_38EFEBA36525,SDX001,legacy_external,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,34.9,,
PA_CA0555,CA0555,SFC_90843D24007D,SDX009,legacy_external,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,110.9,,
PA_CA0556,CA0556,SFC_90843D24007D,SDX009,legacy_external,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,89.9,,
PA_CA0557,CA0557,SFC_962FBAB11443,SDX009,legacy_external,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,126.9,,
PA_CA0558,CA0558,SFC_962FBAB11443,SDX009,legacy_external,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,103.2,,
PA_CA0559,CA0559,SFC_4A58BED65751,SDX009,legacy_external,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,120.3,,
PA_CA0560,CA0560,SFC_4A58BED65751,SDX009,legacy_external,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,105.9,,
PA_CA0561,CA0561,SFC_FE7D2709B140,SDX009,legacy_external,LIQ_0F4168490E,1,1,insufficient_probes,no,,,,,,,,,no,105.7,,
PA_CA0562,CA0562,SFC_FE7D2709B140,SDX009,legacy_external,LIQ_6656B41AB7,1,1,insufficient_probes,no,,,,,,,,,no,97.3,,
PA_CA0587,CA0587,SFC_B0B8AD6AD8FD,SDX010,legacy_external,LIQ_0F4168490E,2,2,singular_fit,no,,,,,,,,,no,79.9,,
PA_CA0588,CA0588,SFC_B0B8AD6AD8FD,SDX010,legacy_external,LIQ_6656B41AB7,2,2,interior_fit,no,27.5,6.565508787196072,34.06550878719607,0.0,5.244044240850758,2.562324879322696,27.5,6.565508787196068,no,47.3,61.867362098076875,61.867362098076875
PA_CA0589,CA0589,SFC_B0B8AD6AD8FD,SDX010,legacy_external,LIQ_B6950B5CB8,2,2,interior_fit,no,35.76599244516076,4.329950249082979,40.09594269424374,0.0,5.980467577469236,2.080853250251684,35.765992445160755,4.329950249082998,no,0.0,0.0,0.0
PA_CA0590,CA0590,SFC_E7FC3D2DD101,SDX010,legacy_external,LIQ_0F4168490E,2,2,singular_fit,no,,,,,,,,,no,97.5,,
PA_CA0591,CA0591,SFC_E7FC3D2DD101,SDX010,legacy_external,LIQ_6656B41AB7,2,2,interior_fit,no,24.866647839635657,1.3723381498400657,26.238985989475722,0.0,4.986646953578691,1.1714683733844733,24.86664783963564,1.3723381498400637,no,51.3,66.46639465432675,66.46639465432676
PA_CA0592,CA0592,SFC_E7FC3D2DD101,SDX010,legacy_external,LIQ_B6950B5CB8,2,2,interior_fit,no,33.54595388805891,0.4160309668505046,33.96198485490942,0.0,5.791886902215796,0.6450046254489288,33.54595388805889,0.4160309668505129,no,25.6,0.0,0.0
PA_CA0593,CA0593,SFC_F8664D03003D,SDX010,legacy_external,LIQ_0F4168490E,2,2,singular_fit,no,,,,,,,,,no,78.7,,
PA_CA0594,CA0594,SFC_F8664D03003D,SDX010,legacy_external,LIQ_6656B41AB7,2,2,interior_fit,no,27.5,7.114054927119709,34.61405492711971,0.0,5.244044240850758,2.66721857505524,27.5,7.114054927119705,no,35.6,61.867362098076875,61.867362098076875
PA_CA0595,CA0595,SFC_F8664D03003D,SDX010,legacy_external,LIQ_B6950B5CB8,2,2,interior_fit,no,41.749146495308295,3.501921239978407,45.2510677352867,0.0,6.461357945146536,1.8713420959243228,41.74914649530826,3.5019212399784374,no,0.0,0.0,0.0
PA_CA0596,CA0596,SFC_57C35DC0B570,SDX010,legacy_external,LIQ_0F4168490E,2,2,singular_fit,no,,,,,,,,,no,96.8,,
PA_CA0597,CA0597,SFC_57C35DC0B570,SDX010,legacy_external,LIQ_6656B41AB7,2,2,interior_fit,no,22.00565030543539,2.0350077635967123,24.0406580690321,0.0,4.691018045737554,1.426536982905354,22.005650305435378,2.03500776359671,no,60.4,71.558791718714,71.55879171871402
