target_measurement_id,record_id,source_group_id,surface_group_id,target_liquid_id,target_contact_angle_deg,v4_split,has_independent_sfe,independent_sfe_dispersion_mj_m2,independent_sfe_polar_mj_m2,sample_id,prediction_mode,probe_measurement_ids,probe_liquid_ids,n_probes,target_liquid_removed,loo_sfe_feasible,loo_sfe_failure_reason,fit_status,boundary_fit,nnls_residual_norm,n_unique_liquids,nnls_dispersion_mj_m2,nnls_polar_mj_m2,nnls_physical_prediction_deg,target_eligible,v4_1_exclusion_reason,v4_1_primary_eligible
EXT_4D6047F3DA11,EXT_4D6047F3DA11,OPEN_CARBON_GLYCAN_2016,SFC_757E5A51849D,LIQ_5C0DC0DCD1,16.4,prospective_open_external,no,,,PA_EXT_4D6047F3DA11,probe_assisted,EXT_7CF183ABF3B6;EXT_A05B145D5D55,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,50.57479794304543,27.36329914015021,0.0,yes,,yes
EXT_7CF183ABF3B6,EXT_7CF183ABF3B6,OPEN_CARBON_GLYCAN_2016,SFC_757E5A51849D,LIQ_6656B41AB7,5.4,prospective_open_external,no,,,PA_EXT_7CF183ABF3B6,probe_assisted,EXT_4D6047F3DA11;EXT_A05B145D5D55,LIQ_0F4168490E;LIQ_5C0DC0DCD1,2,yes,yes,,interior_fit,no,0.0,2.0,17.346602203307015,51.23008754822188,80.28739650485194,yes,,yes
EXT_64532C66FD00,EXT_64532C66FD00,OPEN_CARBON_GLYCAN_2016,SFC_C1B0541D31DE,LIQ_0F4168490E,26.1,prospective_open_external,no,,,PA_EXT_64532C66FD00,probe_assisted,EXT_68FC9343A58A;EXT_F1A8D658D675,LIQ_5C0DC0DCD1;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,50.36632847583036,13.430263478406149,50.999933087574455,yes,,yes
EXT_68FC9343A58A,EXT_68FC9343A58A,OPEN_CARBON_GLYCAN_2016,SFC_C1B0541D31DE,LIQ_5C0DC0DCD1,17.1,prospective_open_external,no,,,PA_EXT_68FC9343A58A,probe_assisted,EXT_64532C66FD00;EXT_F1A8D658D675,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,50.36632847583039,25.34451403329814,0.0,yes,,yes
EXT_F1A8D658D675,EXT_F1A8D658D675,OPEN_CARBON_GLYCAN_2016,SFC_C1B0541D31DE,LIQ_6656B41AB7,7.5,prospective_open_external,no,,,PA_EXT_F1A8D658D675,probe_assisted,EXT_64532C66FD00;EXT_68FC9343A58A,LIQ_0F4168490E;LIQ_5C0DC0DCD1,2,yes,yes,,interior_fit,no,0.0,2.0,20.367683047767272,45.20758876063383,74.55018008033197,yes,,yes
EXT_9F58E9B1730C,EXT_9F58E9B1730C,OPEN_CARBON_GLYCAN_2016,SFC_1CD855A0B4A5,LIQ_0F4168490E,22.9,prospective_open_external,no,,,PA_EXT_9F58E9B1730C,probe_assisted,EXT_6B9D41D96636;EXT_BD0EEB764A84,LIQ_5C0DC0DCD1;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,50.61451067861916,13.54796837607982,50.6018771178949,yes,,yes
EXT_BD0EEB764A84,EXT_BD0EEB764A84,OPEN_CARBON_GLYCAN_2016,SFC_1CD855A0B4A5,LIQ_5C0DC0DCD1,15.9,prospective_open_external,no,,,PA_EXT_BD0EEB764A84,probe_assisted,EXT_6B9D41D96636;EXT_9F58E9B1730C,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,50.61451067861922,26.429384463600083,0.0,yes,,yes
EXT_6B9D41D96636,EXT_6B9D41D96636,OPEN_CARBON_GLYCAN_2016,SFC_1CD855A0B4A5,LIQ_6656B41AB7,4.9,prospective_open_external,no,,,PA_EXT_6B9D41D96636,probe_assisted,EXT_9F58E9B1730C;EXT_BD0EEB764A84,LIQ_0F4168490E;LIQ_5C0DC0DCD1,2,yes,yes,,interior_fit,no,0.0,2.0,19.006176403857143,48.19163784605128,77.09499128719196,yes,,yes
EXT_BE673F974C34,EXT_BE673F974C34,OPEN_CARBON_GLYCAN_2016,SFC_9CBFB90624F8,LIQ_0F4168490E,25.0,prospective_open_external,no,,,PA_EXT_BE673F974C34,probe_assisted,EXT_810E90883671;EXT_E2B297913813,LIQ_5C0DC0DCD1;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,50.503303452318775,12.551817900880366,52.65256910238313,yes,,yes
EXT_810E90883671,EXT_810E90883671,OPEN_CARBON_GLYCAN_2016,SFC_9CBFB90624F8,LIQ_5C0DC0DCD1,20.3,prospective_open_external,no,,,PA_EXT_810E90883671,probe_assisted,EXT_BE673F974C34;EXT_E2B297913813,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,50.50330345231884,25.707261273351158,0.0,yes,,yes
EXT_E2B297913813,EXT_E2B297913813,OPEN_CARBON_GLYCAN_2016,SFC_9CBFB90624F8,LIQ_6656B41AB7,6.2,prospective_open_external,no,,,PA_EXT_E2B297913813,probe_assisted,EXT_810E90883671;EXT_BE673F974C34,LIQ_0F4168490E;LIQ_5C0DC0DCD1,2,yes,yes,,interior_fit,no,0.0,2.0,17.85096945373625,48.36044564577346,79.30534040461171,yes,,yes
EXT_97FF8568B019,EXT_97FF8568B019,OPEN_CARBON_GLYCAN_2016,SFC_73AE050E307F,LIQ_0F4168490E,11.8,prospective_open_external,no,,,PA_EXT_97FF8568B019,probe_assisted,EXT_006E9D255BB0;EXT_0AFA4AD6501C,LIQ_5C0DC0DCD1;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,50.66366703581616,13.29525200372458,51.06919930606612,yes,,yes
EXT_006E9D255BB0,EXT_006E9D255BB0,OPEN_CARBON_GLYCAN_2016,SFC_73AE050E307F,LIQ_5C0DC0DCD1,16.9,prospective_open_external,no,,,PA_EXT_006E9D255BB0,probe_assisted,EXT_0AFA4AD6501C;EXT_97FF8568B019,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,50.66366703581624,29.514226751036745,0.0,yes,,yes
EXT_0AFA4AD6501C,EXT_0AFA4AD6501C,OPEN_CARBON_GLYCAN_2016,SFC_73AE050E307F,LIQ_6656B41AB7,4.2,prospective_open_external,no,,,PA_EXT_0AFA4AD6501C,probe_assisted,EXT_006E9D255BB0;EXT_97FF8568B019,LIQ_0F4168490E;LIQ_5C0DC0DCD1,2,yes,yes,,interior_fit,no,0.0,2.0,14.044385842185797,58.31101858977079,87.04237174018367,yes,,yes
EXT_D7EE4324C62B,EXT_D7EE4324C62B,OPEN_FACEMASK_2023,SFC_4AD1E95A7848,LIQ_6656B41AB7,103.9,prospective_open_external,no,,,PA_EXT_D7EE4324C62B,probe_assisted,EXT_2ED76F045DA7;EXT_3DB1AD2DD595,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,boundary_fit,yes,0.1834522948806718,2.0,0.0,4.666057242981158,180.0,yes,,yes
EXT_2ED76F045DA7,EXT_2ED76F045DA7,OPEN_FACEMASK_2023,SFC_4AD1E95A7848,LIQ_1BD1B94C09,132.9,prospective_open_external,no,,,PA_EXT_2ED76F045DA7,probe_assisted,EXT_3DB1AD2DD595;EXT_D7EE4324C62B,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,7.331118528461726,0.1626226585513205,110.8742560817867,yes,,yes
EXT_3DB1AD2DD595,EXT_3DB1AD2DD595,OPEN_FACEMASK_2023,SFC_4AD1E95A7848,LIQ_0F4168490E,125.0,prospective_open_external,no,,,PA_EXT_3DB1AD2DD595,probe_assisted,EXT_2ED76F045DA7;EXT_D7EE4324C62B,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,boundary_fit,yes,5.753718838429965,2.0,4.733255871860606,0.0,136.13165102358835,yes,,yes
EXT_21DECF058A46,EXT_21DECF058A46,OPEN_FACEMASK_2023,SFC_2C8D133FAE44,LIQ_6656B41AB7,107.4,prospective_open_external,no,,,PA_EXT_21DECF058A46,probe_assisted,EXT_19F026C2773F;EXT_F4D52482F27E,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,interior_fit,no,0.0,2.0,2.7867073693696978,0.0527674806542138,122.1116590006888,yes,,yes
EXT_F4D52482F27E,EXT_F4D52482F27E,OPEN_FACEMASK_2023,SFC_2C8D133FAE44,LIQ_1BD1B94C09,127.3,prospective_open_external,no,,,PA_EXT_F4D52482F27E,probe_assisted,EXT_19F026C2773F;EXT_21DECF058A46,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,boundary_fit,yes,1.8642345590740528,2.0,5.544542785162348,0.0,119.5334016172164,yes,,yes
EXT_19F026C2773F,EXT_19F026C2773F,OPEN_FACEMASK_2023,SFC_2C8D133FAE44,LIQ_0F4168490E,137.8,prospective_open_external,no,,,PA_EXT_19F026C2773F,probe_assisted,EXT_21DECF058A46;EXT_F4D52482F27E,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,boundary_fit,yes,3.139205645267241,2.0,4.874186239647764,0.0,135.79173178085802,yes,,yes
EXT_161578FE82D4,EXT_161578FE82D4,OPEN_FACEMASK_2023,SFC_61C86B62E941,LIQ_6656B41AB7,98.5,prospective_open_external,no,,,PA_EXT_161578FE82D4,probe_assisted,EXT_6A758A73420C;EXT_A608D8AA1EAA,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,boundary_fit,yes,0.3860512338393427,2.0,7.549267848941399,0.0,103.23860402455882,yes,,yes
EXT_A608D8AA1EAA,EXT_A608D8AA1EAA,OPEN_FACEMASK_2023,SFC_61C86B62E941,LIQ_1BD1B94C09,113.6,prospective_open_external,no,,,PA_EXT_A608D8AA1EAA,probe_assisted,EXT_161578FE82D4;EXT_6A758A73420C,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,boundary_fit,yes,1.3887848232753104,2.0,8.585973982655316,0.0,111.65398205476616,yes,,yes
EXT_6A758A73420C,EXT_6A758A73420C,OPEN_FACEMASK_2023,SFC_61C86B62E941,LIQ_0F4168490E,131.0,prospective_open_external,no,,,PA_EXT_6A758A73420C,probe_assisted,EXT_161578FE82D4;EXT_A608D8AA1EAA,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,boundary_fit,yes,1.185291464200418,2.0,8.569451173662735,0.0,128.64591515427577,yes,,yes
EXT_591446AFD356,EXT_591446AFD356,OPEN_FACEMASK_2023,SFC_5D5B39751D66,LIQ_6656B41AB7,75.9,prospective_open_external,no,,,PA_EXT_591446AFD356,probe_assisted,EXT_3FFCD90BF04A;EXT_A2BFA9FEE942,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,interior_fit,no,0.0,2.0,2.8888847460013087,1.0674424092161423,121.53777190110068,yes,,yes
EXT_3FFCD90BF04A,EXT_3FFCD90BF04A,OPEN_FACEMASK_2023,SFC_5D5B39751D66,LIQ_1BD1B94C09,118.6,prospective_open_external,no,,,PA_EXT_3FFCD90BF04A,probe_assisted,EXT_591446AFD356;EXT_A2BFA9FEE942,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,boundary_fit,yes,4.499075619592896,2.0,16.695212571131012,0.0,96.8982288431462,yes,,yes
EXT_A2BFA9FEE942,EXT_A2BFA9FEE942,OPEN_FACEMASK_2023,SFC_5D5B39751D66,LIQ_0F4168490E,125.4,prospective_open_external,no,,,PA_EXT_A2BFA9FEE942,probe_assisted,EXT_3FFCD90BF04A;EXT_591446AFD356,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,boundary_fit,yes,9.446118614810237,2.0,12.662731515318018,0.0,122.92582133573322,yes,,yes
EXT_E2623286DF9C,EXT_E2623286DF9C,OPEN_FACEMASK_2023,SFC_52742E4E2FF2,LIQ_6656B41AB7,22.43,prospective_open_external,no,,,PA_EXT_E2623286DF9C,probe_assisted,EXT_4414CE8E7161;EXT_8930F5ABA4B7,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,interior_fit,no,0.0,2.0,25.519390052763125,11.483707531743446,65.32104492699897,yes,,yes
EXT_4414CE8E7161,EXT_4414CE8E7161,OPEN_FACEMASK_2023,SFC_52742E4E2FF2,LIQ_1BD1B94C09,53.33,prospective_open_external,no,,,PA_EXT_4414CE8E7161,probe_assisted,EXT_8930F5ABA4B7;EXT_E2623286DF9C,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,47.029484122221085,4.874898477363473,36.03503908886465,yes,,yes
EXT_8930F5ABA4B7,EXT_8930F5ABA4B7,OPEN_FACEMASK_2023,SFC_52742E4E2FF2,LIQ_0F4168490E,71.77,prospective_open_external,no,,,PA_EXT_8930F5ABA4B7,probe_assisted,EXT_4414CE8E7161;EXT_E2623286DF9C,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,47.02948412222105,0.6417841475659729,87.88947550630067,yes,,yes
EXT_FFFDDFDEE3D0,EXT_FFFDDFDEE3D0,OPEN_FACEMASK_2023,SFC_98A58E5AB649,LIQ_6656B41AB7,95.4,prospective_open_external,no,,,PA_EXT_FFFDDFDEE3D0,probe_assisted,EXT_07642A48B0AD;EXT_E63EB3F2835E,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,interior_fit,no,0.0,2.0,7.527114597549658,4.250102155464929,103.30524661919698,yes,,yes
EXT_E63EB3F2835E,EXT_E63EB3F2835E,OPEN_FACEMASK_2023,SFC_98A58E5AB649,LIQ_1BD1B94C09,95.7,prospective_open_external,no,,,PA_EXT_E63EB3F2835E,probe_assisted,EXT_07642A48B0AD;EXT_FFFDDFDEE3D0,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,10.422124799582573,3.0437491630548386,92.43954320573737,yes,,yes
EXT_07642A48B0AD,EXT_07642A48B0AD,OPEN_FACEMASK_2023,SFC_98A58E5AB649,LIQ_0F4168490E,104.1,prospective_open_external,no,,,PA_EXT_07642A48B0AD,probe_assisted,EXT_E63EB3F2835E;EXT_FFFDDFDEE3D0,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,10.422124799582564,1.8688070059522528,108.52363382565224,yes,,yes
EXT_FEA43C1D185A,EXT_FEA43C1D185A,OPEN_FACEMASK_2023,SFC_804C47F28DD6,LIQ_6656B41AB7,57.73,prospective_open_external,no,,,PA_EXT_FEA43C1D185A,probe_assisted,EXT_1D4E7C8984A2;EXT_8E2D528C28E4,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,boundary_fit,yes,7.168653259557164,2.0,55.484024226459006,0.0,0.0,yes,,yes
EXT_1D4E7C8984A2,EXT_1D4E7C8984A2,OPEN_FACEMASK_2023,SFC_804C47F28DD6,LIQ_1BD1B94C09,41.23,prospective_open_external,no,,,PA_EXT_1D4E7C8984A2,probe_assisted,EXT_8E2D528C28E4;EXT_FEA43C1D185A,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,29.881562816499205,0.2421646823269481,75.45575175639223,yes,,yes
EXT_8E2D528C28E4,EXT_8E2D528C28E4,OPEN_FACEMASK_2023,SFC_804C47F28DD6,LIQ_0F4168490E,101.67,prospective_open_external,no,,,PA_EXT_8E2D528C28E4,probe_assisted,EXT_1D4E7C8984A2;EXT_FEA43C1D185A,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,29.881562816499176,14.62985758733932,63.15379103436288,yes,,yes
EXT_DE22A4AE61FC,EXT_DE22A4AE61FC,OPEN_CHITOSAN_GELATIN_2022,SFC_26BB55DBD67D,LIQ_5C0DC0DCD1,71.6,prospective_open_external,no,,,PA_EXT_DE22A4AE61FC,probe_assisted,EXT_7534CEB38FB4,LIQ_6656B41AB7,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
EXT_7534CEB38FB4,EXT_7534CEB38FB4,OPEN_CHITOSAN_GELATIN_2022,SFC_26BB55DBD67D,LIQ_6656B41AB7,46.8,prospective_open_external,no,,,PA_EXT_7534CEB38FB4,probe_assisted,EXT_DE22A4AE61FC,LIQ_5C0DC0DCD1,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
EXT_397F0C3BD5CF,EXT_397F0C3BD5CF,OPEN_CHITOSAN_GELATIN_2022,SFC_D400AC079E9D,LIQ_5C0DC0DCD1,74.0,prospective_open_external,no,,,PA_EXT_397F0C3BD5CF,probe_assisted,EXT_B24A3A78D359,LIQ_6656B41AB7,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
EXT_B24A3A78D359,EXT_B24A3A78D359,OPEN_CHITOSAN_GELATIN_2022,SFC_D400AC079E9D,LIQ_6656B41AB7,44.3,prospective_open_external,no,,,PA_EXT_B24A3A78D359,probe_assisted,EXT_397F0C3BD5CF,LIQ_5C0DC0DCD1,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
EXT_F82FEAC10BBB,EXT_F82FEAC10BBB,OPEN_CHITOSAN_GELATIN_2022,SFC_F1718B0B4710,LIQ_5C0DC0DCD1,69.4,prospective_open_external,no,,,PA_EXT_F82FEAC10BBB,probe_assisted,EXT_67BEF7CA0F14,LIQ_6656B41AB7,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
EXT_67BEF7CA0F14,EXT_67BEF7CA0F14,OPEN_CHITOSAN_GELATIN_2022,SFC_F1718B0B4710,LIQ_6656B41AB7,43.6,prospective_open_external,no,,,PA_EXT_67BEF7CA0F14,probe_assisted,EXT_F82FEAC10BBB,LIQ_5C0DC0DCD1,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
EXT_D348EE3E6106,EXT_D348EE3E6106,OPEN_CHITOSAN_GELATIN_2022,SFC_C768409105A9,LIQ_5C0DC0DCD1,69.8,prospective_open_external,no,,,PA_EXT_D348EE3E6106,probe_assisted,EXT_FEB300669898,LIQ_6656B41AB7,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
EXT_FEB300669898,EXT_FEB300669898,OPEN_CHITOSAN_GELATIN_2022,SFC_C768409105A9,LIQ_6656B41AB7,45.2,prospective_open_external,no,,,PA_EXT_FEB300669898,probe_assisted,EXT_D348EE3E6106,LIQ_5C0DC0DCD1,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
EXT_126475924947,EXT_126475924947,OPEN_CHITOSAN_GELATIN_2022,SFC_21C07DE8FEA5,LIQ_5C0DC0DCD1,66.8,prospective_open_external,no,,,PA_EXT_126475924947,probe_assisted,EXT_CC9EEC4BEE40,LIQ_6656B41AB7,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
EXT_CC9EEC4BEE40,EXT_CC9EEC4BEE40,OPEN_CHITOSAN_GELATIN_2022,SFC_21C07DE8FEA5,LIQ_6656B41AB7,45.6,prospective_open_external,no,,,PA_EXT_CC9EEC4BEE40,probe_assisted,EXT_126475924947,LIQ_5C0DC0DCD1,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
EXT_618DAE924695,EXT_618DAE924695,OPEN_CHITOSAN_GELATIN_2022,SFC_4988FD117978,LIQ_5C0DC0DCD1,68.1,prospective_open_external,no,,,PA_EXT_618DAE924695,probe_assisted,EXT_FC56291F305C,LIQ_6656B41AB7,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
EXT_FC56291F305C,EXT_FC56291F305C,OPEN_CHITOSAN_GELATIN_2022,SFC_4988FD117978,LIQ_6656B41AB7,43.7,prospective_open_external,no,,,PA_EXT_FC56291F305C,probe_assisted,EXT_618DAE924695,LIQ_5C0DC0DCD1,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
EXT_0793ADE7D32F,EXT_0793ADE7D32F,OPEN_CHITOSAN_GELATIN_2022,SFC_728D367B9FEB,LIQ_5C0DC0DCD1,67.9,prospective_open_external,no,,,PA_EXT_0793ADE7D32F,probe_assisted,EXT_9F8D5B3E0335,LIQ_6656B41AB7,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
EXT_9F8D5B3E0335,EXT_9F8D5B3E0335,OPEN_CHITOSAN_GELATIN_2022,SFC_728D367B9FEB,LIQ_6656B41AB7,45.4,prospective_open_external,no,,,PA_EXT_9F8D5B3E0335,probe_assisted,EXT_0793ADE7D32F,LIQ_5C0DC0DCD1,1,yes,no,insufficient_probes,insufficient_probes,no,,1.0,,,,yes,fewer_than_two_unique_probes,no
MEA_AF2A61D0F221,REC_B6880A60A58E,SRC001,SFC_96D86F3732DF,LIQ_06B74E7F53,35.0,train,no,,,PA_MEA_AF2A61D0F221,probe_assisted,MEA_1382FC3E41BA;MEA_811D72FA48E6;MEA_8829108AA85D;MEA_DE146E58D4BC,LIQ_0F4168490E;LIQ_1BD1B94C09;LIQ_53310FAFB3;LIQ_6656B41AB7,4,yes,yes,,interior_fit,no,0.8836108531187428,4.0,19.27415750651056,12.142977943943771,71.47434018709436,yes,,yes
MEA_8829108AA85D,REC_006D803571ED,SRC001,SFC_96D86F3732DF,LIQ_53310FAFB3,54.0,train,no,,,PA_MEA_8829108AA85D,probe_assisted,MEA_1382FC3E41BA;MEA_811D72FA48E6;MEA_AF2A61D0F221;MEA_DE146E58D4BC,LIQ_06B74E7F53;LIQ_0F4168490E;LIQ_1BD1B94C09;LIQ_6656B41AB7,4,yes,yes,,interior_fit,no,8.32054526266082,4.0,26.188743202063023,8.413284488805898,47.53995147075476,yes,,yes
MEA_1382FC3E41BA,REC_1063D03FFD29,SRC001,SFC_96D86F3732DF,LIQ_6656B41AB7,76.0,train,no,,,PA_MEA_1382FC3E41BA,probe_assisted,MEA_811D72FA48E6;MEA_8829108AA85D;MEA_AF2A61D0F221;MEA_DE146E58D4BC,LIQ_06B74E7F53;LIQ_0F4168490E;LIQ_1BD1B94C09;LIQ_53310FAFB3,4,yes,yes,,interior_fit,no,5.399180839709354,4.0,32.59987740969562,5.012387737035538,52.9751835535402,yes,,yes
MEA_DE146E58D4BC,REC_71AEDCAA35B2,SRC001,SFC_96D86F3732DF,LIQ_1BD1B94C09,62.0,train,no,,,PA_MEA_DE146E58D4BC,probe_assisted,MEA_1382FC3E41BA;MEA_811D72FA48E6;MEA_8829108AA85D;MEA_AF2A61D0F221,LIQ_06B74E7F53;LIQ_0F4168490E;LIQ_53310FAFB3;LIQ_6656B41AB7,4,yes,yes,,interior_fit,no,8.345352930133078,4.0,26.34369607645327,8.303580501405815,57.42493228078675,yes,,yes
MEA_811D72FA48E6,REC_2CBB1DD7035C,SRC001,SFC_96D86F3732DF,LIQ_0F4168490E,75.0,train,no,,,PA_MEA_811D72FA48E6,probe_assisted,MEA_1382FC3E41BA;MEA_8829108AA85D;MEA_AF2A61D0F221;MEA_DE146E58D4BC,LIQ_06B74E7F53;LIQ_1BD1B94C09;LIQ_53310FAFB3;LIQ_6656B41AB7,4,yes,yes,,interior_fit,no,7.958230790770626,4.0,26.921354896908344,5.463717012532715,82.86918391244647,yes,,yes
MEA_8BC41BE1F860,REC_B3607A5DD9B0,SRC001,SFC_7988EDE2E950,LIQ_06B74E7F53,38.0,train,no,,,PA_MEA_8BC41BE1F860,probe_assisted,MEA_0FCBA2ADD4F0;MEA_C4EE01FC9114;MEA_E99ED2021865;MEA_E9F11B395205,LIQ_0F4168490E;LIQ_1BD1B94C09;LIQ_53310FAFB3;LIQ_6656B41AB7,4,yes,yes,,interior_fit,no,3.681291611941945,4.0,22.841147142558786,12.730651294033038,64.24716610606971,yes,,yes
MEA_C4EE01FC9114,REC_C05C84320F50,SRC001,SFC_7988EDE2E950,LIQ_53310FAFB3,54.0,train,no,,,PA_MEA_C4EE01FC9114,probe_assisted,MEA_0FCBA2ADD4F0;MEA_8BC41BE1F860;MEA_E99ED2021865;MEA_E9F11B395205,LIQ_06B74E7F53;LIQ_0F4168490E;LIQ_1BD1B94C09;LIQ_6656B41AB7,4,yes,yes,,interior_fit,no,5.516213785963367,4.0,28.44734296585988,10.801402247056425,37.47020255525797,yes,,yes
MEA_0FCBA2ADD4F0,REC_CD632258245F,SRC001,SFC_7988EDE2E950,LIQ_6656B41AB7,69.0,train,no,,,PA_MEA_0FCBA2ADD4F0,probe_assisted,MEA_8BC41BE1F860;MEA_C4EE01FC9114;MEA_E99ED2021865;MEA_E9F11B395205,LIQ_06B74E7F53;LIQ_0F4168490E;LIQ_1BD1B94C09;LIQ_53310FAFB3,4,yes,yes,,interior_fit,no,5.556822913934275,4.0,32.21331595218951,7.406794352339592,53.65588472690056,yes,,yes
MEA_E99ED2021865,REC_3A20AA992E55,SRC001,SFC_7988EDE2E950,LIQ_1BD1B94C09,52.0,train,no,,,PA_MEA_E99ED2021865,probe_assisted,MEA_0FCBA2ADD4F0;MEA_8BC41BE1F860;MEA_C4EE01FC9114;MEA_E9F11B395205,LIQ_06B74E7F53;LIQ_0F4168490E;LIQ_53310FAFB3;LIQ_6656B41AB7,4,yes,yes,,interior_fit,no,7.003074879964927,4.0,27.702981678928037,9.513752524100877,53.34112352660868,yes,,yes
MEA_E9F11B395205,REC_ECA6E657921F,SRC001,SFC_7988EDE2E950,LIQ_0F4168490E,70.0,train,no,,,PA_MEA_E9F11B395205,probe_assisted,MEA_0FCBA2ADD4F0;MEA_8BC41BE1F860;MEA_C4EE01FC9114;MEA_E99ED2021865,LIQ_06B74E7F53;LIQ_1BD1B94C09;LIQ_53310FAFB3;LIQ_6656B41AB7,4,yes,yes,,interior_fit,no,6.168151289225503,4.0,28.94473483741543,6.596442243684303,78.81411377950724,yes,,yes
MEA_41BDD8B64CA2,REC_79BCEF5ED722,SRC001,SFC_A3534C38D4B9,LIQ_06B74E7F53,35.0,train,no,,,PA_MEA_41BDD8B64CA2,probe_assisted,MEA_4021F0E1E76D;MEA_70EE2B9BF84D;MEA_78F94B993AC8;MEA_A978848F1D9F,LIQ_0F4168490E;LIQ_1BD1B94C09;LIQ_53310FAFB3;LIQ_6656B41AB7,4,yes,yes,,interior_fit,no,3.899226563252935,4.0,15.667104170490132,7.469104164317832,79.16128778499181,yes,,yes
MEA_78F94B993AC8,REC_D72C3997600A,SRC001,SFC_A3534C38D4B9,LIQ_53310FAFB3,70.0,train,no,,,PA_MEA_78F94B993AC8,probe_assisted,MEA_4021F0E1E76D;MEA_41BDD8B64CA2;MEA_70EE2B9BF84D;MEA_A978848F1D9F,LIQ_06B74E7F53;LIQ_0F4168490E;LIQ_1BD1B94C09;LIQ_6656B41AB7,4,yes,yes,,interior_fit,no,11.093165417069423,4.0,23.767551872988044,4.012141296162623,62.76131216139876,yes,,yes
